sentence_id,word_id,content,FFD,GD,GPT,TRT,nFix,reading_order
17,17_0,Baldwin,138.2,153.47,153.47,273.07,1.93,0.0
17,17_1,has,126.57,126.57,151.43,179.43,1.43,1.0
17,17_10,Hunt,122.93,134.14,134.14,147.93,1.21,10.0
17,17_11,for,83.08,83.08,331.69,151.0,1.62,11.0
17,17_12,Red,127.1,132.8,167.2,168.7,1.6,12.0
17,17_13,"October,",114.0,141.38,145.12,180.06,1.75,13.0
17,17_14,"Beetlejuice,",131.18,242.06,307.18,284.35,2.41,14.0
17,17_15,Ghosts,126.75,146.88,157.25,178.0,1.56,15.0
17,17_16,of,88.5,148.75,148.75,148.75,1.25,16.0
17,17_17,"Mississippi,",144.06,179.62,208.06,211.81,1.62,17.0
17,17_18,Talk,131.2,140.07,176.07,190.33,1.53,18.0
17,17_19,"Radio,",107.27,117.47,168.33,181.2,1.67,19.0
17,17_2,appeared,95.5,119.5,158.19,203.69,2.12,2.0
17,17_20,Final,126.23,126.23,225.69,172.62,1.54,20.0
17,17_21,Fantasy:,127.93,145.86,206.79,205.64,1.86,21.0
17,17_22,The,100.0,100.0,100.0,100.0,1.0,22.0
17,17_23,Spirits,107.2,177.53,198.4,228.93,2.0,23.0
17,17_24,Within,110.0,110.0,192.07,168.07,1.5,24.0
17,17_25,"(voice),",112.0,116.25,253.5,120.75,1.17,25.0
17,17_26,The,123.0,123.0,123.0,123.0,1.0,26.0
17,17_27,Cat,100.46,118.23,118.23,126.08,1.31,27.0
17,17_28,in,74.25,74.25,316.25,94.12,1.25,28.0
17,17_29,the,89.71,89.71,125.0,110.71,1.29,29.0
17,17_3,in,154.75,154.75,177.75,167.75,1.25,3.0
17,17_30,"Hat,",95.46,100.15,134.62,124.62,1.38,30.0
17,17_31,Pearl,106.56,106.56,106.56,153.89,1.44,31.0
17,17_32,"Harbor,",96.07,122.0,210.27,179.07,1.73,32.0
17,17_33,Thomas,110.93,120.6,120.6,146.53,1.33,33.0
17,17_34,and,83.83,92.67,149.83,116.33,1.5,34.0
17,17_35,the,97.67,97.67,149.67,97.67,1.0,35.0
17,17_36,Magic,117.42,124.75,124.75,124.75,1.08,36.0
17,17_37,"Railroad,",115.76,154.06,206.41,189.06,1.71,37.0
17,17_38,Along,130.67,138.0,165.83,194.67,1.5,38.0
17,17_39,Came,105.5,124.71,138.14,135.5,1.21,39.0
17,17_4,movies,117.41,120.41,218.71,171.76,1.53,4.0
17,17_40,"Polly,",108.56,108.56,155.11,157.33,1.44,40.0
17,17_41,The,93.25,93.25,106.5,93.25,1.0,41.0
17,17_42,SpongeBob,116.88,178.0,209.69,215.25,1.88,42.0
17,17_43,SquarePants,119.27,144.2,152.47,158.13,1.47,43.0
17,17_44,"Movie,",92.07,96.36,125.21,116.86,1.29,44.0
17,17_45,and,89.4,89.4,299.7,133.2,1.6,45.0
17,17_46,The,96.3,96.3,211.8,114.6,1.2,46.0
17,17_47,Aviator.,166.71,218.43,802.5,262.86,1.64,47.0
17,17_5,such,87.67,87.67,99.75,115.42,1.17,5.0
17,17_6,as,85.83,85.83,122.17,91.0,1.08,6.0
17,17_7,The,86.56,86.56,102.44,93.78,1.11,7.0
17,17_8,"Cooler,",104.4,130.67,283.87,196.0,1.8,8.0
17,17_9,The,81.4,81.4,81.4,81.4,1.0,9.0
18,18_0,When,132.75,132.75,132.75,188.12,1.25,0.0
18,18_1,Baldwin,94.8,124.73,148.93,165.6,1.67,1.0
18,18_10,busboy,125.53,205.65,252.94,255.53,2.18,10.0
18,18_11,at,89.12,89.12,180.75,89.12,1.0,11.0
18,18_12,famous,123.47,144.87,207.67,200.53,1.67,12.0
18,18_13,New,98.93,98.93,208.4,157.0,1.53,13.0
18,18_14,York,113.3,113.3,202.4,159.4,1.5,14.0
18,18_15,City,190.46,190.46,202.15,219.92,1.31,15.0
18,18_16,disco,125.14,155.93,253.93,222.0,2.0,16.0
18,18_17,Studio,154.21,204.5,403.43,290.64,2.07,17.0
18,18_18,54.,146.4,170.8,556.8,186.3,1.4,18.0
18,18_2,was,112.5,112.5,155.88,149.5,1.38,2.0
18,18_3,"young,",91.67,91.67,97.87,124.27,1.2,3.0
18,18_4,he,106.4,106.4,106.4,106.4,1.0,4.0
18,18_5,had,124.29,124.29,124.29,156.86,1.29,5.0
18,18_6,a,138.0,138.0,154.0,188.0,1.25,6.0
18,18_7,job,104.8,104.8,104.8,120.2,1.2,7.0
18,18_8,as,97.8,106.6,130.8,119.5,1.2,8.0
18,18_9,a,127.38,127.38,163.0,140.75,1.12,9.0
19,19_0,He,120.0,120.0,120.0,120.0,1.0,0.0
19,19_1,was,88.64,93.36,110.64,171.36,1.57,1.0
19,19_10,2002.,142.25,249.0,1152.62,333.25,2.12,10.0
19,19_2,married,88.33,88.33,101.0,173.33,1.92,2.0
19,19_3,to,87.12,87.12,87.12,121.62,1.25,3.0
19,19_4,actress,119.2,140.07,154.47,206.07,1.73,4.0
19,19_5,Kim,96.83,101.67,101.67,136.0,1.33,5.0
19,19_6,Basinger,121.94,205.94,263.06,330.44,2.62,6.0
19,19_7,from,112.58,112.58,112.58,124.58,1.17,7.0
19,19_8,1993,217.18,266.29,383.47,378.18,2.29,8.0
19,19_9,to,83.5,83.5,126.0,104.75,1.25,9.0
20,20_0,"Baldwin,",142.0,171.07,171.07,309.13,2.27,0.0
20,20_1,a,107.5,107.5,107.5,131.0,1.25,1.0
20,20_10,in,139.67,139.67,156.67,139.67,1.0,10.0
20,20_11,politics,104.4,121.8,270.27,173.93,1.73,11.0
20,20_12,and,89.29,89.29,100.29,116.29,1.14,12.0
20,20_13,is,131.2,131.2,281.0,143.8,1.2,13.0
20,20_14,frequently,113.29,128.0,128.0,162.0,1.57,14.0
20,20_15,rumored,120.38,124.62,156.31,142.19,1.25,15.0
20,20_16,to,111.0,111.0,177.0,127.33,1.17,16.0
20,20_17,be,103.33,114.08,198.42,121.08,1.25,17.0
20,20_18,a,98.5,98.5,98.5,98.5,1.0,18.0
20,20_19,candidate,111.13,138.53,138.53,145.13,1.4,19.0
20,20_2,liberal,128.43,212.71,280.79,322.14,2.36,2.0
20,20_20,for,119.78,119.78,208.33,119.78,1.0,20.0
20,20_21,public,135.27,157.09,360.73,163.0,1.27,21.0
20,20_22,office.,135.08,145.25,674.42,151.25,1.17,22.0
20,20_3,"Democrat,",109.33,109.33,136.8,176.47,1.67,3.0
20,20_4,has,116.64,131.45,169.0,167.0,1.45,4.0
20,20_5,always,104.56,117.62,134.75,189.0,1.81,5.0
20,20_6,had,107.71,115.86,209.43,155.0,1.43,6.0
20,20_7,an,97.27,97.27,169.36,106.91,1.09,7.0
20,20_8,active,118.88,139.0,139.0,147.88,1.38,8.0
20,20_9,interest,133.56,174.44,205.5,275.56,1.88,9.0
21,21_0,In,141.5,141.5,141.5,141.5,1.0,0.0
21,21_1,"particular,",132.94,180.62,184.12,240.75,1.81,1.0
21,21_10,of,80.75,80.75,135.0,80.75,1.0,10.0
21,21_11,Saturday,89.93,101.47,154.27,145.93,1.6,11.0
21,21_12,Night,96.67,96.67,112.33,103.44,1.11,12.0
21,21_13,"Live,",96.6,96.6,118.6,114.5,1.2,13.0
21,21_14,leading,114.62,132.62,218.75,179.69,1.62,14.0
21,21_15,the,97.5,97.5,168.88,127.62,1.38,15.0
21,21_16,show,99.93,99.93,131.86,135.5,1.36,16.0
21,21_17,eleven,104.12,126.06,203.81,147.69,1.56,17.0
21,21_18,times,105.56,105.56,120.11,112.44,1.11,18.0
21,21_19,and,162.0,162.0,162.0,162.0,1.0,19.0
21,21_2,Baldwin,85.12,89.44,127.44,189.06,1.75,2.0
21,21_20,also,127.0,135.0,159.33,135.0,1.08,20.0
21,21_21,making,93.19,104.44,171.5,116.19,1.25,21.0
21,21_22,cameo,103.87,103.87,103.87,114.87,1.13,22.0
21,21_23,appearances,109.64,135.07,187.57,173.57,1.64,23.0
21,21_24,regularly.,125.21,147.0,402.93,198.07,1.43,24.0
21,21_3,is,130.0,130.0,173.25,154.75,1.25,3.0
21,21_4,one,122.36,122.36,191.91,155.0,1.27,4.0
21,21_5,of,96.67,96.67,96.67,96.67,1.0,5.0
21,21_6,the,81.0,81.0,81.0,81.0,1.0,6.0
21,21_7,most,82.29,82.29,82.29,95.07,1.14,7.0
21,21_8,frequent,76.0,95.33,161.47,102.4,1.33,8.0
21,21_9,hosts,106.5,131.86,136.64,148.5,1.29,9.0
22,22_0,He,100.67,145.17,145.17,200.17,1.67,0.0
22,22_1,played,88.94,103.47,125.59,211.0,2.12,1.0
22,22_10,Alamo,114.0,148.86,413.14,292.71,2.07,10.0
22,22_11,called,90.87,103.67,383.93,319.47,3.13,11.0
22,22_12,Thirteen,110.6,115.27,390.8,234.27,2.27,12.0
22,22_13,Days,104.0,111.31,314.08,186.23,1.77,13.0
22,22_14,of,105.8,105.8,674.8,122.8,1.2,14.0
22,22_15,Glory.,82.5,187.0,976.0,216.38,1.62,15.0
22,22_2,William,109.5,109.5,144.43,315.43,3.0,2.0
22,22_3,Barrett,102.94,136.82,202.94,298.47,2.59,3.0
22,22_4,Travis,113.25,130.94,187.31,221.19,1.94,4.0
22,22_5,in,105.0,105.0,105.0,170.4,1.6,5.0
22,22_6,a,131.57,131.57,131.57,131.57,1.0,6.0
22,22_7,movie,108.67,118.33,123.33,142.93,1.4,7.0
22,22_8,about,113.12,122.5,191.88,164.56,1.56,8.0
22,22_9,the,75.25,75.25,90.5,97.38,1.25,9.0
23,23_0,In,89.0,89.0,89.0,89.0,1.0,0.0
23,23_1,"1998,",137.19,169.31,206.56,374.31,2.25,1.0
23,23_10,children's,123.4,139.07,139.07,193.87,1.53,10.0
23,23_11,series,99.14,112.43,147.21,157.07,1.5,11.0
23,23_12,Thomas,102.25,110.08,127.08,148.5,1.5,12.0
23,23_13,the,143.5,143.5,143.5,143.5,1.0,13.0
23,23_14,Tank,105.17,122.08,159.08,134.17,1.25,14.0
23,23_15,Engine,105.08,111.08,245.0,126.67,1.25,15.0
23,23_16,and,92.75,92.75,316.12,116.38,1.12,16.0
23,23_17,Friends.,104.21,128.07,675.71,138.14,1.43,17.0
23,23_2,he,98.5,98.5,184.92,157.58,1.67,2.0
23,23_3,began,102.44,107.31,141.25,188.38,1.75,3.0
23,23_4,narrating,115.56,135.31,135.31,219.94,2.0,4.0
23,23_5,the,100.3,100.3,138.0,119.3,1.2,5.0
23,23_6,American,106.24,158.35,188.29,241.94,2.18,6.0
23,23_7,version,112.59,124.29,168.35,188.94,1.82,7.0
23,23_8,of,108.67,108.67,198.17,131.0,1.17,8.0
23,23_9,the,83.62,83.62,213.25,90.88,1.12,9.0
24,24_0,He,84.86,84.86,84.86,84.86,1.0,0.0
24,24_1,is,113.18,135.64,155.27,162.55,1.45,1.0
24,24_10,Live,88.23,88.23,147.54,99.62,1.15,10.0
24,24_11,as,103.71,103.71,114.14,103.71,1.0,11.0
24,24_12,he,109.0,109.0,109.0,109.0,1.0,12.0
24,24_13,potrays,94.12,128.25,135.94,210.0,2.0,13.0
24,24_14,Mr.,92.67,92.67,144.33,123.11,1.22,14.0
24,24_15,"Armstrong,",104.88,130.88,214.47,266.59,2.47,15.0
24,24_16,a,97.33,97.33,170.33,124.0,1.33,16.0
24,24_17,scoutmaster,118.69,238.88,323.69,361.38,2.94,17.0
24,24_18,who,83.22,83.22,114.22,97.56,1.22,18.0
24,24_19,is,119.67,119.67,119.67,173.67,1.67,19.0
24,24_2,infamous,101.5,111.5,162.29,217.0,1.93,2.0
24,24_20,a,124.0,124.0,172.73,131.73,1.09,20.0
24,24_21,"pedophile,",127.76,167.12,295.59,211.12,1.76,21.0
24,24_22,he,120.57,120.57,120.57,133.57,1.14,22.0
24,24_23,rips,103.38,108.31,108.31,160.31,1.62,23.0
24,24_24,his,112.17,117.33,135.67,152.42,1.5,24.0
24,24_25,shirt,112.5,124.71,217.21,172.57,1.5,25.0
24,24_26,and,98.44,98.44,194.89,98.44,1.0,26.0
24,24_27,puts,107.5,115.0,181.69,150.56,1.5,27.0
24,24_28,his,92.9,92.9,144.3,140.3,1.5,28.0
24,24_29,mouth,75.33,86.11,96.78,97.11,1.22,29.0
24,24_3,for,105.12,105.12,168.25,148.25,1.38,3.0
24,24_30,around,109.0,129.43,129.43,163.0,1.5,30.0
24,24_31,Adam,105.33,105.33,143.6,122.8,1.2,31.0
24,24_32,Sandler's,107.81,131.69,372.12,213.56,1.88,32.0
24,24_33,neck.,104.08,110.31,931.15,118.85,1.15,33.0
24,24_4,his,93.13,107.33,160.07,143.67,1.4,4.0
24,24_5,1994,150.0,213.75,254.19,248.44,1.75,5.0
24,24_6,appearance,93.0,128.62,149.06,173.06,1.81,6.0
24,24_7,on,75.83,75.83,85.67,100.17,1.33,7.0
24,24_8,Saturday,103.27,128.53,296.13,193.27,1.73,8.0
24,24_9,Night,107.31,107.31,107.31,123.54,1.15,9.0
25,25_0,Rosemary,121.18,156.94,156.94,323.76,2.71,0.0
25,25_1,Clooney,108.06,126.76,177.76,316.76,2.65,1.0
25,25_10,an,89.71,89.71,89.71,89.71,1.0,10.0
25,25_11,American,103.88,108.94,108.94,144.81,1.5,11.0
25,25_12,popular,95.81,103.44,265.56,231.19,2.19,12.0
25,25_13,singer,104.87,116.27,346.2,160.13,1.6,13.0
25,25_14,and,79.67,89.83,267.17,89.83,1.17,14.0
25,25_15,actress.,132.64,174.43,1210.21,215.5,1.71,15.0
25,25_2,(May,103.44,123.0,195.56,197.75,1.94,2.0
25,25_3,"23,",110.25,110.25,122.31,199.81,1.62,3.0
25,25_4,1928,111.69,135.06,266.94,308.25,2.25,4.0
25,25_5,-,123.75,123.75,123.75,185.0,1.25,5.0
25,25_6,June,113.27,113.27,113.27,174.36,1.45,6.0
25,25_7,"29,",115.36,115.36,328.91,183.64,1.55,7.0
25,25_8,2002),109.33,154.2,320.0,264.2,2.27,8.0
25,25_9,was,98.21,98.21,242.79,150.14,1.5,9.0
26,26_0,In,118.67,250.0,250.0,321.0,1.67,0.0
26,26_1,1954,169.5,186.5,288.5,464.79,2.64,1.0
26,26_10,"Vera-Ellen,",151.53,211.87,233.2,258.87,1.73,10.0
26,26_11,starred,104.75,110.25,143.0,127.17,1.17,11.0
26,26_12,in,85.0,105.8,105.8,105.8,1.2,12.0
26,26_13,the,103.44,116.22,386.78,130.89,1.22,13.0
26,26_14,movie,101.33,105.75,173.0,164.83,1.5,14.0
26,26_15,White,115.69,129.92,424.85,180.08,1.62,15.0
26,26_16,Christmas.,94.55,130.82,741.0,130.82,1.45,16.0
26,26_2,"she,",95.69,95.69,291.06,259.19,2.44,2.0
26,26_3,along,114.81,114.81,193.56,234.0,1.81,3.0
26,26_4,with,118.62,118.62,277.5,164.5,1.5,4.0
26,26_5,Bing,119.19,125.19,144.69,210.0,1.75,5.0
26,26_6,"Crosby,",136.11,170.72,278.06,254.5,2.11,6.0
26,26_7,Danny,128.29,148.59,172.76,209.41,1.59,7.0
26,26_8,"Kaye,",130.57,136.79,194.14,168.64,1.36,8.0
26,26_9,and,83.9,83.9,232.3,83.9,1.0,9.0
27,27_0,Clooney's,131.35,187.0,187.0,276.12,2.35,0.0
27,27_1,first,120.43,134.43,147.29,174.0,1.5,1.0
27,27_10,Records,88.21,88.21,162.64,180.43,1.86,10.0
27,27_11,as,108.12,123.62,167.38,156.62,1.5,11.0
27,27_12,a,86.78,86.78,239.11,156.33,1.67,12.0
27,27_13,singer,95.57,95.57,239.14,131.0,1.36,13.0
27,27_14,with,143.5,152.38,152.38,217.62,1.75,14.0
27,27_15,the,114.78,114.78,283.11,144.89,1.22,15.0
27,27_16,big,110.09,110.09,188.82,127.18,1.18,16.0
27,27_17,band,118.33,135.2,186.6,175.47,1.6,17.0
27,27_18,of,90.83,90.83,90.83,103.5,1.17,18.0
27,27_19,Tony,115.82,122.73,169.82,128.09,1.18,19.0
27,27_2,"recordings,",101.0,123.0,185.56,225.5,2.12,2.0
27,27_20,Pastor.,155.6,189.0,1164.8,214.0,1.47,20.0
27,27_3,in,99.71,99.71,141.71,137.86,1.29,3.0
27,27_4,May,116.2,150.87,189.53,226.0,1.93,4.0
27,27_5,of,102.1,102.1,140.4,126.9,1.3,5.0
27,27_6,1946,161.07,200.93,249.4,365.47,2.33,6.0
27,27_7,were,126.88,155.06,238.35,221.06,1.94,7.0
27,27_8,for,80.0,101.29,260.0,140.43,1.71,8.0
27,27_9,Columbia,131.75,156.31,236.31,230.19,2.0,9.0
28,28_0,Rosemary,119.56,156.83,156.83,257.5,2.17,0.0
28,28_1,Clooney,105.53,109.06,131.35,200.0,1.94,1.0
28,28_10,(from,112.36,127.18,223.0,207.27,2.0,10.0
28,28_11,1953,146.13,184.0,269.87,349.6,2.47,11.0
28,28_12,until,117.33,117.33,168.0,207.78,1.89,12.0
28,28_13,1961,120.0,172.8,282.4,284.13,2.0,13.0
28,28_14,and,93.25,93.25,111.75,93.25,1.0,14.0
28,28_15,then,115.5,127.08,290.08,174.5,1.58,15.0
28,28_16,again,98.92,111.75,125.42,118.58,1.25,16.0
28,28_17,from,77.82,77.82,93.09,96.45,1.18,17.0
28,28_18,1964,130.85,151.0,210.15,220.08,1.85,18.0
28,28_19,to,77.0,77.0,77.0,77.0,1.0,19.0
28,28_2,was,122.33,122.33,157.33,200.33,1.78,2.0
28,28_20,1967),141.5,183.94,394.31,274.06,2.06,20.0
28,28_21,by,85.14,94.0,135.57,159.57,1.57,21.0
28,28_22,whom,99.87,120.4,139.33,158.0,1.6,22.0
28,28_23,she,103.25,103.25,178.33,146.0,1.42,23.0
28,28_24,had,113.54,113.54,154.46,159.0,1.54,24.0
28,28_25,five,97.55,97.55,105.55,116.82,1.27,25.0
28,28_26,"children,",97.64,126.64,132.5,180.0,1.79,26.0
28,28_27,including,135.33,161.2,172.73,213.53,1.8,27.0
28,28_28,actor,95.93,111.14,111.14,127.43,1.29,28.0
28,28_29,Miguel,93.35,101.53,179.24,221.35,2.18,29.0
28,28_3,married,92.0,99.75,138.94,148.25,1.56,3.0
28,28_30,"Ferrer,",135.75,135.75,306.19,198.88,1.5,30.0
28,28_31,born,110.93,110.93,159.79,179.86,1.5,31.0
28,28_32,in,115.33,115.33,907.0,175.33,1.67,32.0
28,28_33,"1955,",152.6,176.8,411.73,225.0,1.8,33.0
28,28_34,and,91.0,91.0,91.0,103.0,1.14,34.0
28,28_35,Gabriel,126.41,135.0,138.82,242.65,2.06,35.0
28,28_36,"Ferrer,",134.4,154.67,194.33,199.13,1.73,36.0
28,28_37,born,80.08,80.08,80.08,85.08,1.08,37.0
28,28_38,"1956,",171.78,171.78,218.0,223.89,1.33,38.0
28,28_39,who,90.73,97.4,147.67,119.0,1.33,39.0
28,28_4,three,135.62,135.62,135.62,180.08,1.46,4.0
28,28_40,married,105.4,128.07,341.8,201.6,2.0,40.0
28,28_41,Debby,106.4,113.47,125.67,147.13,1.47,41.0
28,28_42,"Boone,",124.5,136.81,216.62,187.75,1.69,42.0
28,28_43,and,103.67,103.67,273.0,123.67,1.33,43.0
28,28_44,once,109.93,131.73,131.73,197.47,1.8,44.0
28,28_45,to,100.6,100.6,145.4,133.4,1.4,45.0
28,28_46,Dante,107.07,136.0,228.29,188.64,1.86,46.0
28,28_47,DePaolo,129.19,161.12,202.25,218.44,1.88,47.0
28,28_48,(whom,81.47,81.47,107.73,103.67,1.27,48.0
28,28_49,she,88.33,88.33,95.67,138.11,1.44,49.0
28,28_5,"times,",113.67,124.08,128.75,135.25,1.25,5.0
28,28_50,married,92.44,102.38,210.62,128.0,1.44,50.0
28,28_51,in,127.5,127.5,275.75,127.5,1.0,51.0
28,28_52,1997).,172.58,208.83,1491.5,277.42,1.83,52.0
28,28_6,twice,107.0,131.81,144.38,171.06,1.5,6.0
28,28_7,to,104.67,104.67,139.89,126.89,1.22,7.0
28,28_8,Jose,108.29,125.79,344.21,174.71,1.71,8.0
28,28_9,Ferrer,113.64,152.64,274.71,245.0,2.0,9.0
29,29_0,"Rosemary,",107.56,145.81,145.81,322.5,2.81,0.0
29,29_1,"Betty,",129.53,129.53,164.24,323.82,2.82,1.0
29,29_10,George,104.0,108.0,205.8,208.0,1.93,10.0
29,29_11,Clooney,111.31,117.25,242.0,236.06,2.19,11.0
29,29_12,(Nick's,118.13,122.53,386.13,230.87,2.0,12.0
29,29_13,"son),",112.15,129.38,205.08,195.31,1.92,13.0
29,29_14,all,163.0,163.0,163.0,163.0,1.0,14.0
29,29_15,became,125.25,150.38,273.69,259.62,2.38,15.0
29,29_16,entertainers.,105.69,192.56,1186.44,225.62,2.06,16.0
29,29_2,and,111.53,111.53,191.73,184.73,1.53,2.0
29,29_3,"brother,",147.71,174.53,280.35,464.53,3.71,3.0
29,29_4,"Nick,",107.4,107.4,182.4,241.87,2.13,4.0
29,29_5,as,124.7,124.7,255.5,124.7,1.0,5.0
29,29_6,well,111.4,117.53,167.87,197.87,1.8,6.0
29,29_7,as,86.78,86.78,311.89,113.22,1.33,7.0
29,29_8,her,140.11,158.89,333.0,183.44,1.56,8.0
29,29_9,"nephew,",132.79,162.64,170.07,245.21,1.93,9.0
30,30_0,In,195.0,195.0,195.0,267.5,1.5,0.0
30,30_1,1945,115.14,166.93,221.36,359.93,2.79,1.0
30,30_10,radio,119.5,127.71,127.71,127.71,1.07,10.0
30,30_11,station,98.31,124.19,216.38,164.19,1.56,11.0
30,30_12,WLW,153.12,171.25,343.38,289.62,1.88,12.0
30,30_13,as,125.25,130.75,333.17,160.83,1.33,13.0
30,30_14,singers.,114.25,120.0,535.75,175.0,1.5,14.0
30,30_2,the,114.27,114.27,259.73,183.18,1.64,2.0
30,30_3,Clooney,104.75,112.12,165.19,208.69,2.0,3.0
30,30_4,sisters,108.69,129.12,168.81,202.38,1.88,4.0
30,30_5,won,129.0,129.0,173.86,141.86,1.14,5.0
30,30_6,a,101.38,101.38,147.0,115.23,1.08,6.0
30,30_7,spot,104.86,104.86,125.21,117.14,1.14,7.0
30,30_8,on,99.75,99.75,99.75,131.75,1.25,8.0
30,30_9,Cincinnati's,125.88,290.59,372.94,306.0,2.29,9.0
31,31_0,She,89.71,89.71,89.71,104.86,1.14,0.0
31,31_1,was,120.73,125.0,137.4,144.47,1.33,1.0
31,31_10,the,119.86,119.86,119.86,119.86,1.0,10.0
31,31_11,Ohio,96.27,121.13,206.67,251.53,2.27,11.0
31,31_12,River,102.88,102.88,155.38,190.88,2.0,12.0
31,31_13,from,101.33,114.0,134.78,201.44,2.11,13.0
31,31_14,"Cincinnati,",105.71,154.47,441.59,396.94,3.06,14.0
31,31_15,Ohio,136.6,140.53,280.93,238.0,1.67,15.0
31,31_16,to,114.43,124.86,210.0,228.71,2.14,16.0
31,31_17,Andrew,108.18,138.59,262.0,288.06,2.76,17.0
31,31_18,Joseph,102.0,105.87,196.33,157.33,1.6,18.0
31,31_19,Clooney,129.76,154.94,163.82,196.76,1.71,19.0
31,31_2,born,80.36,80.36,152.55,148.73,1.55,2.0
31,31_20,and,79.29,79.29,161.43,113.0,1.43,20.0
31,31_21,Frances,126.35,161.76,244.35,214.12,1.88,21.0
31,31_22,Marie,130.29,146.64,181.0,211.79,1.71,22.0
31,31_23,"Guilfoyle,",140.75,171.06,654.44,256.81,1.81,23.0
31,31_24,both,131.5,141.8,175.7,148.1,1.2,24.0
31,31_25,of,95.78,95.78,151.67,129.67,1.44,25.0
31,31_26,whom,91.23,96.69,101.92,103.62,1.15,26.0
31,31_27,were,85.44,98.22,98.22,98.22,1.11,27.0
31,31_28,of,155.33,155.33,155.33,189.67,1.33,28.0
31,31_29,Irish,147.47,158.53,183.47,178.53,1.4,29.0
31,31_3,in,90.67,90.67,154.17,119.33,1.33,3.0
31,31_30,descent,95.36,99.79,462.57,156.64,1.57,30.0
31,31_31,(Rosemary's,118.2,156.13,156.13,248.8,2.07,31.0
31,31_32,paternal,133.79,158.36,187.36,230.5,1.71,32.0
31,31_33,"great-grandparents,",108.19,210.62,284.94,351.38,3.44,33.0
31,31_34,Nicholas,87.93,135.53,199.67,206.67,2.13,34.0
31,31_35,Clooney,118.19,118.19,188.44,168.25,1.5,35.0
31,31_36,and,106.6,106.6,150.2,106.6,1.0,36.0
31,31_37,Bridget,110.94,132.12,132.12,173.29,1.65,37.0
31,31_38,"Byron,",97.14,97.14,143.64,159.0,1.64,38.0
31,31_39,were,109.55,109.55,151.36,166.45,1.64,39.0
31,31_4,"Maysville,",151.29,235.88,302.18,428.94,3.18,4.0
31,31_40,born,93.86,97.43,150.71,113.86,1.29,40.0
31,31_41,in,81.8,81.8,81.8,81.8,1.0,41.0
31,31_42,"Ireland),",137.07,160.43,247.43,203.86,1.5,42.0
31,31_43,although,111.94,121.12,209.81,203.25,1.94,43.0
31,31_44,Clooney's,100.93,100.93,187.43,179.64,1.79,44.0
31,31_45,paternal,105.73,140.87,172.93,252.8,2.4,45.0
31,31_46,"grandmother,",134.75,168.5,295.62,222.5,1.94,46.0
31,31_47,Crescentia,123.57,182.21,185.79,263.79,2.07,47.0
31,31_48,"Koch,",120.8,131.6,208.6,180.33,1.53,48.0
31,31_49,was,99.86,103.79,492.14,198.5,1.79,49.0
31,31_5,"Kentucky,",117.53,117.53,157.0,196.82,1.76,5.0
31,31_50,German.,95.38,126.54,1143.15,239.31,2.15,50.0
31,31_6,about,100.64,100.64,119.29,219.14,1.93,6.0
31,31_7,60,103.0,115.08,161.77,135.77,1.31,7.0
31,31_8,miles,85.54,100.38,100.38,161.38,1.85,8.0
31,31_9,up,81.33,81.33,242.11,88.33,1.11,9.0
32,32_0,In,101.5,101.5,101.5,136.5,1.25,0.0
32,32_1,"1958,",134.46,144.08,231.38,467.31,3.0,1.0
32,32_10,for,108.12,108.12,236.12,148.38,1.38,10.0
32,32_11,MGM,111.62,188.19,328.88,274.5,2.0,11.0
32,32_12,Records,104.67,116.2,517.67,170.4,1.6,12.0
32,32_13,and,83.33,83.33,83.33,83.33,1.0,13.0
32,32_14,then,103.45,103.45,205.18,113.0,1.09,14.0
32,32_15,some,109.2,120.4,125.33,132.67,1.33,15.0
32,32_16,for,127.25,127.25,145.88,136.38,1.12,16.0
32,32_17,Coral,110.57,110.57,251.0,174.5,1.5,17.0
32,32_18,Records.,102.36,131.57,633.71,151.21,1.5,18.0
32,32_2,Clooney,110.53,114.67,320.4,342.6,3.13,2.0
32,32_3,left,116.8,116.8,153.0,179.7,1.6,3.0
32,32_4,"Columbia,",103.93,173.73,241.33,279.53,2.53,4.0
32,32_5,doing,131.87,131.87,393.47,189.93,1.67,5.0
32,32_6,a,110.86,110.86,180.14,134.71,1.29,6.0
32,32_7,number,96.81,133.0,218.69,160.56,1.69,7.0
32,32_8,of,124.83,124.83,173.5,139.5,1.17,8.0
32,32_9,recordings,118.0,178.93,238.93,280.4,2.0,9.0
33,33_0,"Finally,",103.43,149.57,149.57,222.43,2.0,0.0
33,33_1,toward,109.21,115.07,187.79,239.43,2.29,1.0
33,33_10,Victor,130.94,136.62,310.5,286.69,2.25,10.0
33,33_11,"Records,",98.38,120.44,385.38,301.12,2.94,11.0
33,33_12,where,113.13,130.47,350.93,217.53,2.13,12.0
33,33_13,she,96.2,105.2,135.1,193.4,2.0,13.0
33,33_14,stayed,102.47,125.07,233.33,203.27,2.07,14.0
33,33_15,until,118.38,136.5,212.0,217.88,1.94,15.0
33,33_16,1963,126.4,226.47,366.27,485.0,3.47,16.0
33,33_17,except,132.25,172.62,461.75,282.56,2.5,17.0
33,33_18,for,87.75,87.75,128.75,246.0,2.75,18.0
33,33_19,doing,100.42,130.08,513.25,174.58,1.67,19.0
33,33_2,the,95.2,95.2,109.2,103.5,1.1,2.0
33,33_20,some,82.14,82.14,308.0,219.86,2.29,20.0
33,33_21,recordings,110.07,130.93,695.93,216.21,2.0,21.0
