sentence_id,node_id,node_type,instance,word_index,word,depth,degree,in_degree,out_degree
28,n6,instance,name,0,Dante,0,3,1,2
28,d9,instance,date-entity,0,1997,0,2,1,1
28,o,instance,once,0,once,0,1,1,0
28,n,instance,name,1,Clooney,3,3,1,2
28,n2,instance,name,1,Ferrer,0,3,1,2
28,n3,instance,name,1,Ferrer,0,3,1,2
28,n4,instance,name,1,Ferrer,0,3,1,2
28,n5,instance,name,1,Boone,0,3,1,2
28,n6,instance,name,1,DePaolo,0,3,1,2
29,b,instance,become-01,0,become-01,0,3,0,3
29,a,instance,and,0,and,1,5,1,4
29,p1,instance,person,0,person,2,4,3,1
29,n1,instance,name,0,Rosemary,3,2,1,1
29,p2,instance,person,0,person,2,2,1,1
29,n2,instance,name,0,Betty,3,2,1,1
29,p3,instance,person,0,person,2,4,2,2
29,n3,instance,name,0,Nick,3,2,1,1
29,b2,instance,brother,0,brother,3,2,1,1
29,p4,instance,person,0,person,2,4,2,2
29,n4,instance,name,0,George,3,3,1,2
29,n5,instance,nephew,0,nephew,3,2,1,1
29,s,instance,son-01,0,son-01,0,3,0,3
29,e,instance,entertainer,0,entertainer,1,2,1,1
29,a2,instance,all,0,all,2,1,1,0
29,n4,instance,name,1,Clooney,3,3,1,2
30,w,instance,win-01,0,win-01,0,5,0,5
30,p,instance,person,0,person,1,4,3,1
30,n,instance,name,0,Clooney,2,2,1,1
30,s,instance,sister-01,0,sister-01,0,2,0,2
30,s2,instance,spot-01,0,spot-01,1,3,1,2
30,s3,instance,station,0,station,2,4,1,3
30,r,instance,radio,0,radio,3,1,1,0
30,n2,instance,name,0,WLW,3,2,1,1
30,c,instance,city,0,city,3,2,1,1
30,n3,instance,name,0,Cincinnati,4,2,1,1
30,s4,instance,sing-01,0,sing-01,1,3,1,2
30,d,instance,date-entity,0,1945,1,2,1,1
31,m,instance,multi-sentence,0,multi-sentence,0,1,0,1
31,b,instance,bear-02,0,bear-02,1,8,4,4
31,p,instance,person,0,person,2,4,3,1
31,n,instance,name,0,Rosemary,3,3,1,2
31,c,instance,city,0,city,2,4,1,3
31,n2,instance,name,0,Maysville,3,2,1,1
31,s,instance,state,0,state,3,2,1,1
31,n3,instance,name,0,Kentucky,4,2,1,1
31,r,instance,river,0,river,3,3,2,1
31,n4,instance,name,0,Ohio,4,2,1,1
31,d,instance,distance,0,distance,0,4,0,4
31,m2,instance,mile,0,mile,0,2,1,1
31,u,instance,up,0,up,0,1,1,0
31,c2,instance,city,0,city,0,3,1,2
31,n5,instance,name,0,Cincinnati,0,2,1,1
31,s2,instance,state,0,state,0,2,1,1
31,n6,instance,name,0,Ohio,0,2,1,1
31,a,instance,and,0,and,2,3,1,2
31,p2,instance,person,0,person,3,3,2,1
31,n7,instance,name,0,Andrew,4,4,1,3
31,p3,instance,person,0,person,3,3,2,1
31,n8,instance,name,0,Frances,4,4,1,3
31,c3,instance,contrast-01,0,contrast-01,0,3,0,3
31,b2,instance,bear-02,0,bear-02,0,4,1,3
31,p4,instance,person,0,person,0,3,2,1
31,n9,instance,name,0,Crescentia,0,3,1,2
31,g,instance,grandmother-01,0,grandmother-01,0,2,0,2
31,c4,instance,country,0,country,0,2,1,1
31,n10,instance,name,0,Germany,0,2,1,1
31,h,instance,have-03,0,have-03,0,4,0,4
31,a2,instance,and,0,and,0,3,1,2
31,o,instance,origin,0,origin,0,2,1,1
31,c5,instance,country,0,country,0,2,1,1
31,n11,instance,name,0,Ireland,0,2,1,1
31,c6,instance,cause-01,0,cause-01,0,3,0,3
31,b3,instance,bear-02,0,bear-02,0,4,1,3
31,a3,instance,and,0,and,0,4,2,2
31,p5,instance,person,0,person,0,2,1,1
31,n12,instance,name,0,Nicholas,0,3,1,2
31,p6,instance,person,0,person,0,2,1,1
31,n13,instance,name,0,Bridget,0,3,1,2
31,g2,instance,great-grandparent-01,0,great-grandparent-01,0,2,0,2
31,c7,instance,country,0,country,0,2,1,1
31,n14,instance,name,0,Ireland,0,2,1,1
31,n,instance,name,1,Clooney,3,3,1,2
31,n7,instance,name,1,Joseph,4,4,1,3
31,n8,instance,name,1,Marie,4,4,1,3
31,n9,instance,name,1,Koch,0,3,1,2
31,n12,instance,name,1,Clooney,0,3,1,2
31,n13,instance,name,1,Byron,0,3,1,2
31,n7,instance,name,2,Clooney,4,4,1,3
31,n8,instance,name,2,Guilfoyle,4,4,1,3
32,l,instance,leave-11,0,leave-11,0,5,0,5
32,p,instance,person,0,person,1,4,3,1
32,n,instance,name,0,Clooney,2,2,1,1
32,c,instance,company,0,company,1,2,1,1
32,n2,instance,name,0,Columbia,2,2,1,1
32,d,instance,date-entity,0,1958,1,2,1,1
32,b,instance,before,0,before,1,2,1,1
32,a,instance,and,0,and,2,3,1,2
32,r,instance,record-01,0,record-01,3,5,1,4
32,n3,instance,number,0,number,4,1,1,0
32,c2,instance,company,0,company,4,2,1,1
32,n4,instance,name,0,MGM,5,3,1,2
32,r2,instance,record-01,0,record-01,3,6,1,5
32,s,instance,some,0,some,4,1,1,0
32,c3,instance,company,0,company,4,2,1,1
32,n5,instance,name,0,Coral,5,3,1,2
32,t,instance,then,0,then,4,1,1,0
32,n4,instance,name,1,Records,5,3,1,2
32,n5,instance,name,1,Records,5,3,1,2
33,s,instance,sign-02,0,sign-02,0,6,1,5
33,p,instance,person,0,person,1,3,3,0
33,o,instance,organization,0,organization,1,2,1,1
33,n,instance,name,0,RCA,2,4,1,3
33,t,instance,toward,0,toward,1,2,1,1
33,e,instance,end-01,0,end-01,2,3,1,2
33,d,instance,date-entity,0,1958,3,2,1,1
33,f,instance,final-01,0,final-01,1,2,1,1
33,s2,instance,stay-01,0,stay-01,0,5,0,5
33,u,instance,until,0,until,0,2,1,1
33,d2,instance,date-entity,0,1963,0,2,1,1
33,r,instance,record-01,0,record-01,0,5,1,4
33,d3,instance,date-entity,0,1960,0,2,1,1
33,o2,instance,organization,0,organization,0,2,1,1
33,n2,instance,name,0,Reprise,0,3,1,2
33,n,instance,name,1,Victor,2,4,1,3
33,n2,instance,name,1,Records,0,3,1,2
33,n,instance,name,2,Records,2,4,1,3
34,g,instance,go-01,0,go-01,0,6,0,6
34,s,instance,she,0,she,1,2,2,0
34,o,instance,organization,0,organization,1,2,1,1
34,n,instance,name,0,Reprise,2,2,1,1
34,d,instance,date-entity,0,1964,1,2,1,1
34,a,instance,again,0,again,1,1,1,0
34,b,instance,before,0,before,1,2,1,1
34,s2,instance,shift-01,0,shift-01,2,5,1,4
34,o2,instance,organization,0,organization,3,2,1,1
34,n2,instance,name,0,Dot,4,3,1,2
34,n3,instance,next,0,next,4,1,1,0
34,y,instance,year,0,year,4,1,1,0
34,n2,instance,name,1,Records,4,3,1,2
35,g,instance,go-01,0,go-01,0,4,0,4
35,s,instance,she,0,she,1,1,1,0
35,c,instance,company,0,company,1,2,1,1
35,n,instance,name,0,United,2,4,1,3
35,d,instance,date-entity,0,1966,1,2,1,1
35,n,instance,name,1,Artists,2,4,1,3
35,n,instance,name,2,Records,2,4,1,3
36,s,instance,sing-01,0,sing-01,0,6,0,6
36,s2,instance,she,0,she,1,1,1,0
36,d,instance,duet,0,duet,1,1,1,0
36,p,instance,person,0,person,1,2,1,1
36,n,instance,name,0,Wild,2,4,1,3
36,w,instance,work-of-art,0,work-of-art,1,2,1,1
36,n2,instance,name,0,It's,2,5,1,4
36,d2,instance,date-entity,0,1986,1,2,1,1
36,n,instance,name,1,Man,2,4,1,3
36,n2,instance,name,1,a,2,5,1,4
36,n,instance,name,2,Fischer,2,4,1,3
36,n2,instance,name,2,Hard,2,5,1,4
36,n2,instance,name,3,Business,2,5,1,4
37,c,instance,columnist-01,0,columnist-01,0,4,1,3
37,p,instance,person,0,person,1,3,2,1
37,n,instance,name,0,Michael,2,3,1,2
37,b,instance,bear-02,0,bear-02,0,3,0,3
37,d,instance,date-entity,0,1959,0,4,1,3
37,s,instance,syndicate-01,0,syndicate-01,1,2,1,1
37,w,instance,write-01,0,write-01,0,3,0,3
37,w2,instance,work,0,work,0,2,1,1
37,n2,instance,name,0,Ethics,0,4,1,3
37,n,instance,name,1,McManus,2,3,1,2
37,n2,instance,name,1,&,0,4,1,3
37,n2,instance,name,2,Religion,0,4,1,3
38,r,instance,reveal-01,0,reveal-01,0,3,0,3
38,a,instance,accept-01,0,accept-01,1,7,2,5
38,p,instance,person,0,person,2,4,4,0
38,m,instance,money,0,money,2,1,1,0
38,a2,instance,administration,0,administration,2,3,2,1
38,n,instance,name,0,George,3,4,1,3
38,p2,instance,promote-02,0,promote-02,2,4,1,3
38,p3,instance,program,0,program,3,4,1,3
38,m2,instance,marriage,0,marriage,4,1,1,0
38,i,instance,initiative,0,initiative,4,1,1,0
38,d,instance,disclose-01,0,disclose-01,0,5,0,5
38,r2,instance,person,0,person,0,3,2,1
38,r3,instance,read-01,0,read-01,0,2,0,2
38,d2,instance,date-entity,0,2005,1,4,1,3
38,n,instance,name,1,W.,3,4,1,3
38,n,instance,name,2,Bush,3,4,1,3
39,p,instance,person,0,person,0,4,2,2
39,n,instance,name,0,Timothy,1,4,1,3
39,s,instance,soldier,0,soldier,1,1,1,0
39,b,instance,bear-02,0,bear-02,0,3,0,3
39,a,instance,about,0,about,0,2,1,1
39,d,instance,date-entity,0,1728,0,2,1,1
39,d2,instance,die-01,0,die-01,0,3,0,3
39,a2,instance,about,0,about,0,2,1,1
39,d3,instance,date-entity,0,1815,0,2,1,1
39,n,instance,name,1,Bush,1,4,1,3
39,n,instance,name,2,Sr.,1,4,1,3
40,a,instance,assume-01,0,assume-01,0,2,0,2
40,s,instance,son-01,0,son-01,1,4,1,3
40,p,instance,person,0,person,2,1,1,0
40,a2,instance,and,0,and,2,3,1,2
40,p2,instance,person,0,person,3,3,1,2
40,n,instance,name,0,Richard,4,3,1,2
40,c,instance,city,0,city,4,4,3,1
40,n2,instance,name,0,Dedham,5,2,1,1
40,s2,instance,state,0,state,0,2,0,2
40,n3,instance,name,0,Massachusetts,0,2,1,1
40,p3,instance,person,0,person,3,3,1,2
40,n4,instance,name,0,Mary,4,3,1,2
40,n,instance,name,1,Bush,4,3,1,2
40,n4,instance,name,1,Fairbanks,4,3,1,2
41,c,instance,contrast-01,0,contrast-01,0,3,0,3
41,b,instance,blacksmith,0,blacksmith,1,3,1,2
41,h,instance,he,0,he,2,2,2,0
41,t,instance,train-01,0,train-01,2,3,1,2
41,l,instance,lead-02,0,lead-02,1,6,1,5
41,p,instance,person,0,person,2,4,1,3
41,n,instance,name,0,Bush,3,2,1,1
41,c2,instance,captain,0,captain,3,1,1,0
41,m,instance,militia,0,militia,3,1,1,0
41,c3,instance,company,0,company,2,2,2,0
41,s,instance,soldier,0,soldier,0,1,0,1
41,a,instance,army,0,army,2,2,1,1
41,n2,instance,name,0,Continental,3,3,1,2
41,s2,instance,start-01,0,start-01,2,3,1,2
41,e,instance,event,0,event,3,2,1,1
41,n3,instance,name,0,American,4,3,1,2
41,n2,instance,name,1,Army,3,3,1,2
41,n3,instance,name,1,Revolution,4,3,1,2
42,m,instance,move-01,0,move-01,0,4,0,4
42,f,instance,family,0,family,1,1,1,0
42,a,instance,about,0,about,1,2,1,1
42,d,instance,date-entity,0,1810,2,2,1,1
42,c,instance,city,0,city,1,3,1,2
42,n,instance,name,0,Springport,2,2,1,1
42,c2,instance,county,0,county,2,3,1,2
42,n2,instance,name,0,Cayuga,3,2,1,1
42,a2,instance,area,0,area,3,2,1,1
42,c3,instance,city,0,city,4,3,1,2
42,n3,instance,name,0,Rochester,5,2,1,1
42,s,instance,state,0,state,5,2,1,1
42,n4,instance,name,0,New,6,3,1,2
42,n4,instance,name,1,York,6,3,1,2
43,d,instance,die-01,0,die-01,0,4,0,4
43,h,instance,he,0,he,1,1,1,0
43,c,instance,city,0,city,1,3,2,1
43,n,instance,name,0,Springport,2,2,1,1
43,s,instance,state,0,state,0,2,0,2
43,n2,instance,name,0,New,0,3,1,2
43,d2,instance,date-entity,0,1815,1,2,1,1
43,n2,instance,name,1,York,0,3,1,2
44,d,instance,descend-01,0,descend-01,0,3,0,3
44,p,instance,person,0,person,1,5,2,3
44,c,instance,country,0,country,2,2,1,1
44,n,instance,name,0,America,3,2,1,1
44,a,instance,and,0,and,2,3,1,2
44,p2,instance,person,0,person,3,2,1,1
44,n2,instance,name,0,George,4,5,1,4
44,p3,instance,person,0,person,3,2,1,1
44,n3,instance,name,0,George,4,4,1,3
44,h,instance,have-org-role-91,0,have-org-role-91,0,3,0,3
44,p4,instance,president,0,president,0,1,1,0
44,p5,instance,person,0,person,1,4,3,1
44,n4,instance,name,0,Timothy,2,4,1,3
44,h2,instance,have-org-role-91,0,have-org-role-91,0,3,0,3
44,b,instance,blacksmith,0,blacksmith,0,1,1,0
44,s,instance,son-01,0,son-01,0,3,0,3
44,h3,instance,he,0,he,0,1,1,0
44,n2,instance,name,1,H.,4,5,1,4
44,n3,instance,name,1,W.,4,4,1,3
44,n4,instance,name,1,Bush,2,4,1,3
44,n2,instance,name,2,W.,4,5,1,4
44,n3,instance,name,2,Bush,4,4,1,3
44,n4,instance,name,2,Jr.,2,4,1,3
44,n2,instance,name,3,Bush,4,5,1,4
45,a,instance,and,0,and,0,3,0,3
45,h,instance,have-org-role-91,0,have-org-role-91,1,5,1,4
45,p,instance,person,0,person,2,4,3,1
45,n,instance,name,0,Bush,3,2,1,1
45,s,instance,soldier,0,soldier,2,1,1,0
45,w,instance,war,0,war,2,2,1,1
45,n2,instance,name,0,French,3,5,1,4
45,h2,instance,have-org-role-91,0,have-org-role-91,1,5,1,4
45,c,instance,captain,0,captain,2,1,1,0
45,r,instance,revolution,0,revolution,2,2,1,1
45,n3,instance,name,0,American,3,3,1,2
45,g,instance,grandfather-01,0,grandfather-01,1,5,1,4
45,p2,instance,person,0,person,2,3,2,1
45,n4,instance,name,0,George,3,4,1,3
45,h3,instance,have-org-role-91,0,have-org-role-91,0,3,0,3
45,p3,instance,president,0,president,0,1,1,0
45,g2,instance,great,0,great,2,2,1,1
45,g3,instance,great,0,great,3,2,1,1
45,g4,instance,great,0,great,4,2,1,1
45,g5,instance,great,0,great,5,2,1,1
45,g6,instance,great,0,great,6,1,1,0
45,n2,instance,name,1,and,3,5,1,4
45,n3,instance,name,1,Revolution,3,3,1,2
45,n4,instance,name,1,W.,3,4,1,3
45,n2,instance,name,2,Indian,3,5,1,4
45,n4,instance,name,2,Bush,3,4,1,3
45,n2,instance,name,3,Wars,3,5,1,4
46,m,instance,multi-sentence,0,multi-sentence,0,1,0,1
46,r,instance,relocate-01,0,relocate-01,1,6,1,5
46,t,instance,they,0,they,2,2,2,0
46,c,instance,city,0,city,2,3,1,2
46,n,instance,name,0,Norwich,3,2,1,1
46,s,instance,state,0,state,3,2,1,1
46,n2,instance,name,0,Vermont,4,2,1,1
46,a,instance,after,0,after,2,2,1,1
46,h,instance,have-03,0,have-03,3,4,1,3
46,c2,instance,child,0,child,4,2,1,1
46,h2,instance,have-org-role-91,0,have-org-role-91,2,5,1,4
46,p,instance,person,0,person,3,2,1,1
46,n3,instance,name,0,Bush,4,2,1,1
46,c3,instance,company,0,company,3,2,1,1
46,m2,instance,militia,0,militia,4,1,1,0
46,c4,instance,captain,0,captain,3,1,1,0
47,p,instance,person,0,person,0,5,4,1
47,n,instance,name,0,Anne,1,3,1,2
47,b,instance,birth-01,0,birth-01,0,3,0,3
47,d,instance,date-entity,0,1591,0,4,1,3
47,d2,instance,die-01,0,die-01,0,3,0,3
47,d3,instance,date-entity,0,1643,0,4,1,3
47,p2,instance,preach-01,0,preach-01,0,5,1,4
47,p3,instance,puritan,0,puritan,0,1,1,0
47,a,instance,authorize-01,0,authorize-01,0,3,0,3
47,g,instance,group,0,group,0,4,3,1
47,d4,instance,dissident,0,dissident,0,1,1,0
47,c,instance,church,0,church,0,1,0,1
47,d5,instance,discuss-01,0,discuss-01,0,2,0,2
47,p4,instance,pioneer-01,0,pioneer-01,0,3,0,3
47,a2,instance,and,0,and,0,3,1,2
47,s,instance,state,0,state,0,2,1,1
47,n2,instance,name,0,Rhode,0,3,1,2
47,l,instance,local-region,0,local-region,0,2,1,1
47,n3,instance,name,0,The,0,3,1,2
47,n,instance,name,1,Hutchinson,1,3,1,2
47,n2,instance,name,1,Island,0,3,1,2
47,n3,instance,name,1,Bronx,0,3,1,2
48,d,instance,decide-01,0,decide-01,0,4,0,4
48,p,instance,person,0,person,1,3,2,1
48,n,instance,name,0,John,2,3,1,2
48,r,instance,remove-01,0,remove-01,1,6,1,5
48,p2,instance,person,0,person,2,3,2,1
48,n2,instance,name,0,Hutchinson,3,2,1,1
48,p3,instance,power,0,power,2,1,1,0
48,b,instance,before,0,before,2,2,1,1
48,b2,instance,become-01,0,become-01,3,4,1,3
48,i,instance,influence-01,0,influence-01,4,4,2,2
48,s,instance,strong-02,0,strong-02,4,5,1,4
48,t,instance,too,0,too,5,1,1,0
48,m,instance,man,0,man,5,2,1,1
48,c,instance,community,0,community,6,1,1,0
48,e,instance,eventual,0,eventual,1,1,1,0
48,n,instance,name,1,Winthrop,2,3,1,2
49,a,instance,and,0,and,0,2,0,2
49,b,instance,banish-01,0,banish-01,1,6,1,5
49,p,instance,person,0,person,2,6,5,1
49,n,instance,name,0,Anne,3,3,1,2
49,h,instance,heretic,0,heretic,2,1,1,0
49,d,instance,date-entity,0,1638,2,2,1,1
49,a2,instance,after,0,after,2,2,1,1
49,t,instance,trial-01,0,trial-01,3,4,1,3
49,d2,instance,duration,0,duration,4,3,1,2
49,d3,instance,day,0,day,5,1,1,0
49,l,instance,lead-01,0,lead-01,1,5,1,4
49,f,instance,person,0,person,2,3,2,1
49,f2,instance,follow-02,0,follow-02,0,3,0,3
49,s,instance,settle-03,0,settle-03,2,4,1,3
49,i,instance,island,0,island,3,3,1,2
49,n2,instance,name,0,Aquidneck,4,3,1,2
49,p2,instance,place,0,place,4,2,2,0
49,b2,instance,become-01,0,become-01,0,4,0,4
49,p3,instance,place,0,place,0,2,1,1
49,n3,instance,name,0,Rhode,0,3,1,2
49,l2,instance,later,0,later,0,1,1,0
49,n,instance,name,1,Hutchinson,3,3,1,2
49,n2,instance,name,1,Island,4,3,1,2
49,n3,instance,name,1,Island,0,3,1,2
50,w,instance,win-01,0,win-01,0,6,0,6
50,p,instance,person,0,person,1,4,3,1
50,n,instance,name,0,Manning,2,2,1,1
50,g,instance,game,0,game,1,4,1,3
50,p2,instance,playoff,0,playoff,2,1,1,0
50,o,instance,organization,0,organization,2,2,1,1
50,n2,instance,name,0,NFL,3,2,1,1
50,o2,instance,ordinal-entity,0,ordinal-entity,2,2,1,1
50,o3,instance,organization,0,organization,1,2,1,1
50,n3,instance,name,0,Denver,2,3,1,2
50,d,instance,date-entity,0,2004,1,4,1,3
50,a,instance,after,0,after,1,2,1,1
50,c,instance,criticize-01,0,criticize-01,2,5,1,4
50,i,instance,insider,0,insider,3,3,1,2
50,f,instance,football,0,football,4,1,1,0
50,m,instance,many,0,many,4,1,1,0
50,b,instance,be-01,0,be-01,3,5,1,4
50,r,instance,record,0,record,4,2,1,1
50,p3,instance,playoff,0,playoff,4,1,1,0
50,n3,instance,name,1,Broncos,2,3,1,2
51,r,instance,rate-01,0,rate-01,0,5,0,5
51,p,instance,person,0,person,1,3,2,1
51,n,instance,name,0,Manning,2,2,1,1
51,v,instance,158.3,0,158.3,1,2,1,1
51,p2,instance,perfect,0,perfect,2,1,1,0
51,p3,instance,pass-01,0,pass-01,1,3,1,2
51,g,instance,game,0,game,1,4,2,2
51,p4,instance,playoff,0,playoff,2,1,1,0
51,o,instance,organization,0,organization,2,2,1,1
51,n2,instance,name,0,Colts,3,2,1,1
51,o2,instance,oppose-01,0,oppose-01,0,3,0,3
51,a,instance,and,0,and,0,3,1,2
51,o3,instance,organization,0,organization,0,2,1,1
51,n3,instance,name,0,Broncos,0,2,1,1
51,o4,instance,organization,0,organization,0,2,1,1
51,n4,instance,name,0,Kansas,0,4,1,3
51,n4,instance,name,1,City,0,4,1,3
51,n4,instance,name,2,Chiefs,0,4,1,3
52,c,instance,coach-01,0,coach-01,0,5,0,5
52,h,instance,he,0,he,1,2,2,0
52,u,instance,university,0,university,1,2,1,1
52,n,instance,name,0,Winston-Salem,2,4,1,3
52,d,instance,date-interval,0,date-interval,1,3,1,2
52,d2,instance,date-entity,0,1946,2,2,1,1
52,d3,instance,date-entity,0,1993,2,2,1,1
52,c2,instance,compile-01,0,compile-01,1,4,1,3
52,r,instance,record-01,0,record-01,2,3,1,2
52,n,instance,name,1,State,2,4,1,3
52,n,instance,name,2,University,2,4,1,3
53,s,instance,share-01,0,share-01,0,4,0,4
53,h,instance,he,0,he,1,1,1,0
53,h2,instance,honor,0,honor,1,1,1,0
53,p,instance,person,0,person,1,3,2,1
53,n,instance,name,0,Steve,2,3,1,2
53,q,instance,quarterback-01,0,quarterback-01,0,3,0,3
53,t,instance,team,0,team,0,2,1,1
53,n2,instance,name,0,Tennessee,0,3,1,2
53,n,instance,name,1,McNair,2,3,1,2
53,n2,instance,name,1,Titans,0,3,1,2
54,c,instance,contrast-01,0,contrast-01,0,2,0,2
54,p,instance,post-01,0,post-01,1,6,1,5
54,h,instance,he,0,he,2,5,5,0
54,r,instance,rate-01,0,rate-01,2,6,1,5
54,l,instance,low,0,low,3,3,1,2
54,m,instance,most,0,most,4,1,1,0
54,o,instance,ordinal-entity,0,ordinal-entity,4,2,1,1
54,c2,instance,career,0,career,3,2,1,1
54,g,instance,game-01,0,game-01,2,5,1,4
54,n,instance,name,0,AFC,3,2,1,1
54,t,instance,title,0,title,3,1,1,0
54,t2,instance,team,0,team,3,2,1,1
54,n2,instance,name,0,New,4,4,1,3
54,t3,instance,throw-01,0,throw-01,2,5,1,4
54,i,instance,intercept-01,0,intercept-01,3,3,1,2
54,l2,instance,lose-02,0,lose-02,3,4,1,3
54,t4,instance,team,0,team,4,2,1,1
54,s,instance,score-entity,0,score-entity,4,2,1,1
54,n2,instance,name,1,England,4,4,1,3
54,n2,instance,name,2,Patriots,4,4,1,3
55,c,instance,concede-01,0,concede-01,0,3,0,3
55,a,instance,and,0,and,1,3,1,2
55,a2,instance,achieve-01,0,achieve-01,2,5,1,4
55,h,instance,he,0,he,3,5,5,0
55,n,instance,number,0,number,3,3,1,2
55,i,instance,impressive,0,impressive,4,2,1,1
55,m,instance,more,0,more,5,2,1,1
55,e,instance,even,0,even,6,1,1,0
55,a3,instance,and,0,and,4,3,1,2
55,d,instance,distance,0,distance,5,3,1,2
55,y,instance,yard,0,yard,6,1,1,0
55,s,instance,score-01,0,score-01,5,4,1,3
55,t,instance,touchdown,0,touchdown,6,2,1,1
55,s2,instance,season,0,season,3,3,1,2
55,l,instance,last,0,last,4,1,1,0
55,f,instance,finish-01,0,finish-01,2,5,1,4
55,o,instance,ordinal-entity,0,ordinal-entity,3,2,1,1
55,v,instance,vote-01,0,vote-01,3,4,1,3
55,t2,instance,trophy,0,trophy,4,2,1,1
55,n2,instance,name,0,Heisman,5,2,1,1
55,p,instance,person,0,person,4,3,1,2
55,n3,instance,name,0,Charles,5,3,1,2
55,u,instance,university,0,university,5,2,1,1
55,n4,instance,name,0,University,6,4,1,3
55,p2,instance,possible-01,0,possible-01,1,4,1,3
55,b,instance,beat-03,0,beat-03,2,5,1,4
55,u2,instance,university,0,university,3,3,2,1
55,n5,instance,name,0,University,4,4,1,3
55,r,instance,rival-01,0,rival-01,0,3,0,3
55,a4,instance,arch,0,arch,0,1,1,0
55,t3,instance,time,0,time,3,3,1,2
55,c2,instance,consecutive,0,consecutive,4,1,1,0
55,n3,instance,name,1,Woodson,5,3,1,2
55,n4,instance,name,1,of,6,4,1,3
55,n5,instance,name,1,of,4,4,1,3
55,n4,instance,name,2,Michigan,6,4,1,3
55,n5,instance,name,2,Florida,4,4,1,3
56,m,instance,marry-01,0,marry-01,0,4,0,4
56,p,instance,person,0,person,1,3,1,2
56,n,instance,name,0,Jacqueline,2,3,1,2
56,m2,instance,mother,0,mother,2,2,1,1
56,p2,instance,person,0,person,3,3,2,1
56,n2,instance,name,0,John,4,2,1,1
56,p3,instance,person,0,person,1,4,2,2
56,n3,instance,name,0,Aristotle,2,3,1,2
56,t,instance,tycoon,0,tycoon,2,3,1,2
56,s,instance,ship-01,0,ship-01,3,2,1,1
56,c,instance,country,0,country,3,2,1,1
56,n4,instance,name,0,Greece,4,2,1,1
56,p4,instance,period,0,period,1,3,1,2
56,d,instance,date-entity,0,1968,2,2,1,1
56,d2,instance,die-01,0,die-01,2,5,1,4
56,d3,instance,date-entity,0,1975,3,2,1,1
56,a,instance,age-01,0,age-01,3,4,1,3
56,t2,instance,temporal-quantity,0,temporal-quantity,4,3,1,2
56,y,instance,year,0,year,5,1,1,0
56,n,instance,name,1,Kennedy,2,3,1,2
56,n3,instance,name,1,Onassis,2,3,1,2
57,p,instance,play-02,0,play-02,0,6,0,6
57,p2,instance,person,0,person,1,2,1,1
57,n,instance,name,0,Aristotle,2,3,1,2
57,r,instance,role,0,role,1,2,1,1
57,s,instance,significant,0,significant,2,2,1,1
57,p3,instance,particular,0,particular,3,1,1,0
57,l,instance,life,0,life,1,2,1,1
57,p4,instance,person,0,person,2,3,1,2
57,n2,instance,name,0,John,3,2,1,1
57,y,instance,young,0,young,3,1,1,0
57,a,instance,account,0,account,1,2,1,1
57,m,instance,most,0,most,2,1,1,0
57,n,instance,name,1,Onassis,2,3,1,2
58,g,instance,graduate-01,0,graduate-01,0,4,0,4
58,h,instance,he,0,he,1,1,1,0
58,d,instance,date-entity,0,1983,1,2,1,1
58,d2,instance,degree,0,degree,1,3,1,2
58,b,instance,bachelor,0,bachelor,2,1,1,0
58,h2,instance,history,0,history,2,1,1,0
59,b,instance,bear-02,0,bear-02,0,2,0,2
59,p,instance,person,0,person,1,3,2,1
59,n,instance,name,0,Taylor,2,2,1,1
59,h,instance,have-03,0,have-03,0,3,0,3
59,c,instance,citizenship,0,citizenship,0,3,1,2
59,d,instance,dual,0,dual,0,1,1,0
59,a,instance,and,0,and,0,3,1,2
59,c2,instance,country,0,country,0,2,1,1
59,n2,instance,name,0,United,0,3,1,2
59,c3,instance,country,0,country,0,2,1,1
59,n3,instance,name,0,United,0,3,1,2
59,n2,instance,name,1,Kingdom,0,3,1,2
59,n3,instance,name,1,States,0,3,1,2
60,p,instance,person,0,person,0,4,3,1
60,n,instance,name,0,Christian,1,3,1,2
60,b,instance,bear-02,0,bear-02,0,3,0,3
60,d,instance,date-entity,0,1749,0,4,1,3
60,d2,instance,die-01,0,die-01,0,3,0,3
60,d3,instance,date-entity,0,1808,0,4,1,3
60,a,instance,and,0,and,0,5,0,5
60,k,instance,king-01,0,king-01,0,3,1,2
60,c,instance,country,0,country,0,2,1,1
60,n2,instance,name,0,Denmark,0,2,1,1
60,k2,instance,king-01,0,king-01,0,3,1,2
60,c2,instance,country,0,country,0,2,1,1
60,n3,instance,name,0,Norway,0,2,1,1
60,d4,instance,duke-01,0,duke-01,0,3,1,2
60,p2,instance,province,0,province,0,2,1,1
60,n4,instance,name,0,Schleswig,0,2,1,1
60,d5,instance,duke-01,0,duke-01,0,3,1,2
60,p3,instance,province,0,province,0,2,1,1
60,n5,instance,name,0,Holstein,0,2,1,1
60,n,instance,name,1,VII,1,3,1,2
61,p,instance,person,0,person,0,2,2,0
61,s,instance,son-01,0,son-01,0,3,0,3
61,p2,instance,person,0,person,0,3,2,1
61,n,instance,name,0,Frederick,0,3,1,2
61,h,instance,have-org-role-91,0,have-org-role-91,0,4,0,4
