sentence_id,word_id,content,FFD,GD,GPT,TRT,nFix,reading_order,node_id,node_type,instance,word_index,word,depth,degree,in_degree,out_degree
17,17_43,SquarePants,119.27,144.2,152.47,158.13,1.47,43.0,n12,instance,name,2,SquarePants,4,5,1,4
17,17_44,"Movie,",92.07,96.36,125.21,116.86,1.29,44.0,m,instance,movie,0,movie,1,2,1,1
17,17_45,and,89.4,89.4,299.7,133.2,1.6,45.0,a2,instance,and,0,and,2,13,1,12
17,17_46,The,96.3,96.3,211.8,114.6,1.2,46.0,n2,instance,name,0,The,4,3,1,2
17,17_47,Aviator.,166.71,218.43,802.5,262.86,1.64,47.0,n13,instance,name,1,Aviator,4,3,1,2
17,17_7,The,86.56,86.56,102.44,93.78,1.11,7.0,n2,instance,name,0,The,4,3,1,2
17,17_8,"Cooler,",104.4,130.67,283.87,196.0,1.8,8.0,n2,instance,name,1,Cooler,4,3,1,2
17,17_9,The,81.4,81.4,81.4,81.4,1.0,9.0,n2,instance,name,0,The,4,3,1,2
18,18_1,Baldwin,94.8,124.73,148.93,165.6,1.67,1.0,n,instance,name,0,Baldwin,2,2,1,1
18,18_10,busboy,125.53,205.65,252.94,255.53,2.18,10.0,b,instance,busboy,0,busboy,2,1,1,0
18,18_12,famous,123.47,144.87,207.67,200.53,1.67,12.0,f,instance,famous-01,0,famous-01,2,3,1,2
18,18_13,New,98.93,98.93,208.4,157.0,1.53,13.0,n3,instance,name,0,New,3,4,1,3
18,18_14,York,113.3,113.3,202.4,159.4,1.5,14.0,n3,instance,name,1,York,3,4,1,3
18,18_15,City,190.46,190.46,202.15,219.92,1.31,15.0,c,instance,city,0,city,2,2,1,1
18,18_16,disco,125.14,155.93,253.93,222.0,2.0,16.0,d,instance,disco,0,disco,1,5,2,3
18,18_17,Studio,154.21,204.5,403.43,290.64,2.07,17.0,n2,instance,name,0,Studio,2,3,1,2
18,18_18,54.,146.4,170.8,556.8,186.3,1.4,18.0,n2,instance,name,1,54,2,3,1,2
18,18_3,"young,",91.67,91.67,97.87,124.27,1.2,3.0,y,instance,young-01,0,young-01,1,3,1,2
18,18_7,job,104.8,104.8,104.8,120.2,1.2,7.0,j,instance,job,0,job,1,2,1,1
19,19_0,He,120.0,120.0,120.0,120.0,1.0,0.0,h,instance,he,0,he,1,1,1,0
19,19_10,2002.,142.25,249.0,1152.62,333.25,2.12,10.0,d2,instance,date-entity,0,2002,2,2,1,1
19,19_4,actress,119.2,140.07,154.47,206.07,1.73,4.0,a,instance,actress-01,0,actress-01,0,2,0,2
19,19_5,Kim,96.83,101.67,101.67,136.0,1.33,5.0,n,instance,name,0,Kim,2,3,1,2
19,19_6,Basinger,121.94,205.94,263.06,330.44,2.62,6.0,n,instance,name,1,Basinger,2,3,1,2
19,19_8,1993,217.18,266.29,383.47,378.18,2.29,8.0,d1,instance,date-entity,0,1993,2,2,1,1
20,20_0,"Baldwin,",142.0,171.07,171.07,309.13,2.27,0.0,n,instance,name,0,Baldwin,3,2,1,1
20,20_11,politics,104.4,121.8,270.27,173.93,1.73,11.0,p2,instance,politics,0,politics,3,1,1,0
20,20_12,and,89.29,89.29,100.29,116.29,1.14,12.0,a,instance,and,0,and,0,2,0,2
20,20_19,candidate,111.13,138.53,138.53,145.13,1.4,19.0,c,instance,candidate-01,0,candidate-01,2,4,1,3
20,20_2,liberal,128.43,212.71,280.79,322.14,2.36,2.0,l,instance,liberal,0,liberal,4,1,1,0
20,20_21,public,135.27,157.09,360.73,163.0,1.27,21.0,p3,instance,public,0,public,4,1,1,0
20,20_22,office.,135.08,145.25,674.42,151.25,1.17,22.0,o,instance,office,0,office,3,2,1,1
20,20_3,"Democrat,",109.33,109.33,136.8,176.47,1.67,3.0,d,instance,democrat,0,democrat,3,2,1,1
20,20_5,always,104.56,117.62,134.75,189.0,1.81,5.0,a3,instance,always,0,always,2,1,1,0
20,20_8,active,118.88,139.0,139.0,147.88,1.38,8.0,a2,instance,active,0,active,3,1,1,0
20,20_9,interest,133.56,174.44,205.5,275.56,1.88,9.0,i,instance,interest-01,0,interest-01,2,4,1,3
21,21_1,"particular,",132.94,180.62,184.12,240.75,1.81,1.0,p3,instance,particular,0,particular,2,1,1,0
21,21_11,Saturday,89.93,101.47,154.27,145.93,1.6,11.0,n2,instance,name,0,Saturday,3,4,1,3
21,21_12,Night,96.67,96.67,112.33,103.44,1.11,12.0,n2,instance,name,1,Night,3,4,1,3
21,21_13,"Live,",96.6,96.6,118.6,114.5,1.2,13.0,n2,instance,name,2,Live,3,4,1,3
21,21_18,times,105.56,105.56,120.11,112.44,1.11,18.0,t,instance,time,0,time,0,2,1,1
21,21_2,Baldwin,85.12,89.44,127.44,189.06,1.75,2.0,n,instance,name,0,Baldwin,3,2,1,1
21,21_22,cameo,103.87,103.87,103.87,114.87,1.13,22.0,c,instance,cameo,0,cameo,0,1,1,0
21,21_7,most,82.29,82.29,82.29,95.07,1.14,7.0,m2,instance,most,0,most,3,1,1,0
21,21_8,frequent,76.0,95.33,161.47,102.4,1.33,8.0,f,instance,frequent,0,frequent,2,2,1,1
21,21_9,hosts,106.5,131.86,136.64,148.5,1.29,9.0,h,instance,host-01,0,host-01,1,8,3,5
22,22_0,He,100.67,145.17,145.17,200.17,1.67,0.0,h,instance,he,0,he,1,1,1,0
22,22_10,Alamo,114.0,148.86,413.14,292.71,2.07,10.0,n2,instance,name,0,Alamo,3,2,1,1
22,22_12,Thirteen,110.6,115.27,390.8,234.27,2.27,12.0,n3,instance,name,0,Thirteen,2,5,1,4
22,22_13,Days,104.0,111.31,314.08,186.23,1.77,13.0,n3,instance,name,1,Days,2,5,1,4
22,22_14,of,105.8,105.8,674.8,122.8,1.2,14.0,n3,instance,name,2,of,2,5,1,4
22,22_15,Glory.,82.5,187.0,976.0,216.38,1.62,15.0,n3,instance,name,3,Glory,2,5,1,4
22,22_2,William,109.5,109.5,144.43,315.43,3.0,2.0,n,instance,name,0,William,2,4,1,3
22,22_3,Barrett,102.94,136.82,202.94,298.47,2.59,3.0,n,instance,name,1,Barrett,2,4,1,3
22,22_4,Travis,113.25,130.94,187.31,221.19,1.94,4.0,n,instance,name,2,Travis,2,4,1,3
22,22_7,movie,108.67,118.33,123.33,142.93,1.4,7.0,m,instance,movie,0,movie,1,3,1,2
23,23_1,"1998,",137.19,169.31,206.56,374.31,2.25,1.0,d,instance,date-entity,0,1998,1,2,1,1
23,23_11,series,99.14,112.43,147.21,157.07,1.5,11.0,s,instance,series,0,series,0,3,0,3
23,23_12,Thomas,102.25,110.08,127.08,148.5,1.5,12.0,n3,instance,name,0,Thomas,0,7,1,6
23,23_13,the,143.5,143.5,143.5,143.5,1.0,13.0,n3,instance,name,1,the,0,7,1,6
23,23_14,Tank,105.17,122.08,159.08,134.17,1.25,14.0,n3,instance,name,2,Tank,0,7,1,6
23,23_15,Engine,105.08,111.08,245.0,126.67,1.25,15.0,n3,instance,name,3,Engine,0,7,1,6
23,23_16,and,92.75,92.75,316.12,116.38,1.12,16.0,n3,instance,name,4,and,0,7,1,6
23,23_17,Friends.,104.21,128.07,675.71,138.14,1.43,17.0,n3,instance,name,5,Friends,0,7,1,6
23,23_2,he,98.5,98.5,184.92,157.58,1.67,2.0,h,instance,he,0,he,1,2,2,0
23,23_5,the,100.3,100.3,138.0,119.3,1.2,5.0,n3,instance,name,1,the,0,7,1,6
23,23_7,version,112.59,124.29,168.35,188.94,1.82,7.0,v,instance,version,0,version,2,3,2,1
23,23_9,the,83.62,83.62,213.25,90.88,1.12,9.0,n3,instance,name,1,the,0,7,1,6
24,24_0,He,84.86,84.86,84.86,84.86,1.0,0.0,h,instance,he,0,he,1,7,7,0
24,24_10,Live,88.23,88.23,147.54,99.62,1.15,10.0,n,instance,name,2,Live,4,4,1,3
24,24_12,he,109.0,109.0,109.0,109.0,1.0,12.0,h,instance,he,0,he,1,7,7,0
24,24_14,Mr.,92.67,92.67,144.33,123.11,1.22,14.0,n2,instance,name,0,Mr.,4,3,1,2
24,24_15,"Armstrong,",104.88,130.88,214.47,266.59,2.47,15.0,n2,instance,name,1,Armstrong,4,3,1,2
24,24_17,scoutmaster,118.69,238.88,323.69,361.38,2.94,17.0,s,instance,scoutmaster,0,scoutmaster,4,1,1,0
24,24_2,infamous,101.5,111.5,162.29,217.0,1.93,2.0,i,instance,infamous-01,0,infamous-01,1,5,1,4
24,24_21,"pedophile,",127.76,167.12,295.59,211.12,1.76,21.0,p4,instance,pedophile,0,pedophile,4,1,1,0
24,24_22,he,120.57,120.57,120.57,133.57,1.14,22.0,h,instance,he,0,he,1,7,7,0
24,24_23,rips,103.38,108.31,108.31,160.31,1.62,23.0,r,instance,rip-01,0,rip-01,2,4,1,3
24,24_25,shirt,112.5,124.71,217.21,172.57,1.5,25.0,s2,instance,shirt,0,shirt,3,2,1,1
24,24_26,and,98.44,98.44,194.89,98.44,1.0,26.0,a2,instance,and,0,and,1,3,1,2
24,24_27,puts,107.5,115.0,181.69,150.56,1.5,27.0,p5,instance,put-01,0,put-01,2,5,1,4
24,24_29,mouth,75.33,86.11,96.78,97.11,1.22,29.0,m,instance,mouth,0,mouth,0,4,1,3
24,24_30,around,109.0,129.43,129.43,163.0,1.5,30.0,a3,instance,around,0,around,3,2,1,1
24,24_31,Adam,105.33,105.33,143.6,122.8,1.2,31.0,n4,instance,name,0,Adam,6,3,1,2
24,24_33,neck.,104.08,110.31,931.15,118.85,1.15,33.0,n3,instance,neck,0,neck,4,2,1,1
24,24_5,1994,150.0,213.75,254.19,248.44,1.75,5.0,d,instance,date-entity,0,1994,3,2,1,1
24,24_8,Saturday,103.27,128.53,296.13,193.27,1.73,8.0,n,instance,name,0,Saturday,4,4,1,3
24,24_9,Night,107.31,107.31,107.31,123.54,1.15,9.0,n,instance,name,1,Night,4,4,1,3
25,25_0,Rosemary,121.18,156.94,156.94,323.76,2.71,0.0,n,instance,name,0,Rosemary,1,3,1,2
25,25_1,Clooney,108.06,126.76,177.76,316.76,2.65,1.0,n,instance,name,1,Clooney,1,3,1,2
25,25_12,popular,95.81,103.44,265.56,231.19,2.19,12.0,p2,instance,popular-02,0,popular-02,0,2,1,1
25,25_4,1928,111.69,135.06,266.94,308.25,2.25,4.0,d,instance,date-entity,0,1928,0,4,1,3
25,25_8,2002),109.33,154.2,320.0,264.2,2.27,8.0,d3,instance,date-entity,0,2002,0,4,1,3
26,26_1,1954,169.5,186.5,288.5,464.79,2.64,1.0,d,instance,date-entity,0,1954,1,2,1,1
26,26_10,"Vera-Ellen,",151.53,211.87,233.2,258.87,1.73,10.0,n4,instance,name,0,Vera-Ellen,3,2,1,1
26,26_14,movie,101.33,105.75,173.0,164.83,1.5,14.0,m,instance,movie,0,movie,1,2,1,1
26,26_15,White,115.69,129.92,424.85,180.08,1.62,15.0,n5,instance,name,0,White,2,3,1,2
26,26_16,Christmas.,94.55,130.82,741.0,130.82,1.45,16.0,n5,instance,name,1,Christmas,2,3,1,2
26,26_2,"she,",95.69,95.69,291.06,259.19,2.44,2.0,s2,instance,she,0,she,2,1,1,0
26,26_5,Bing,119.19,125.19,144.69,210.0,1.75,5.0,n2,instance,name,0,Bing,3,3,1,2
26,26_6,"Crosby,",136.11,170.72,278.06,254.5,2.11,6.0,n2,instance,name,1,Crosby,3,3,1,2
26,26_7,Danny,128.29,148.59,172.76,209.41,1.59,7.0,n3,instance,name,0,Danny,3,3,1,2
26,26_8,"Kaye,",130.57,136.79,194.14,168.64,1.36,8.0,n3,instance,name,1,Kaye,3,3,1,2
26,26_9,and,83.9,83.9,232.3,83.9,1.0,9.0,a,instance,and,0,and,1,5,1,4
27,27_10,Records,88.21,88.21,162.64,180.43,1.86,10.0,r,instance,record-01,0,record-01,0,6,0,6
27,27_16,big,110.09,110.09,188.82,127.18,1.18,16.0,b2,instance,big,0,big,3,1,1,0
27,27_17,band,118.33,135.2,186.6,175.47,1.6,17.0,b,instance,band,0,band,2,3,1,2
27,27_19,Tony,115.82,122.73,169.82,128.09,1.18,19.0,n3,instance,name,0,Tony,4,3,1,2
27,27_20,Pastor.,155.6,189.0,1164.8,214.0,1.47,20.0,n3,instance,name,1,Pastor,4,3,1,2
27,27_6,1946,161.07,200.93,249.4,365.47,2.33,6.0,d,instance,date-entity,0,1946,1,3,1,2
27,27_9,Columbia,131.75,156.31,236.31,230.19,2.0,9.0,n2,instance,name,0,Columbia,2,3,1,2
28,28_0,Rosemary,119.56,156.83,156.83,257.5,2.17,0.0,n,instance,name,0,Rosemary,3,3,1,2
28,28_1,Clooney,105.53,109.06,131.35,200.0,1.94,1.0,n,instance,name,1,Clooney,3,3,1,2
28,28_11,1953,146.13,184.0,269.87,349.6,2.47,11.0,d2,instance,date-entity,0,1953,0,2,1,1
28,28_13,1961,120.0,172.8,282.4,284.13,2.0,13.0,d3,instance,date-entity,0,1961,0,2,1,1
28,28_14,and,93.25,93.25,111.75,93.25,1.0,14.0,a,instance,and,0,and,0,3,1,2
28,28_18,1964,130.85,151.0,210.15,220.08,1.85,18.0,d5,instance,date-entity,0,1964,0,2,1,1
28,28_20,1967),141.5,183.94,394.31,274.06,2.06,20.0,d6,instance,date-entity,0,1967,0,2,1,1
28,28_26,"children,",97.64,126.64,132.5,180.0,1.79,26.0,c2,instance,child,0,child,0,3,1,2
28,28_29,Miguel,93.35,101.53,179.24,221.35,2.18,29.0,n3,instance,name,0,Miguel,0,3,1,2
28,28_30,"Ferrer,",135.75,135.75,306.19,198.88,1.5,30.0,n2,instance,name,1,Ferrer,0,3,1,2
28,28_33,"1955,",152.6,176.8,411.73,225.0,1.8,33.0,d7,instance,date-entity,0,1955,0,2,1,1
28,28_34,and,91.0,91.0,91.0,103.0,1.14,34.0,a,instance,and,0,and,0,3,1,2
28,28_35,Gabriel,126.41,135.0,138.82,242.65,2.06,35.0,n4,instance,name,0,Gabriel,0,3,1,2
28,28_36,"Ferrer,",134.4,154.67,194.33,199.13,1.73,36.0,n2,instance,name,1,Ferrer,0,3,1,2
28,28_38,"1956,",171.78,171.78,218.0,223.89,1.33,38.0,d8,instance,date-entity,0,1956,0,2,1,1
28,28_41,Debby,106.4,113.47,125.67,147.13,1.47,41.0,n5,instance,name,0,Debby,0,3,1,2
28,28_42,"Boone,",124.5,136.81,216.62,187.75,1.69,42.0,n5,instance,name,1,Boone,0,3,1,2
28,28_43,and,103.67,103.67,273.0,123.67,1.33,43.0,a,instance,and,0,and,0,3,1,2
28,28_44,once,109.93,131.73,131.73,197.47,1.8,44.0,o,instance,once,0,once,0,1,1,0
28,28_46,Dante,107.07,136.0,228.29,188.64,1.86,46.0,n6,instance,name,0,Dante,0,3,1,2
28,28_47,DePaolo,129.19,161.12,202.25,218.44,1.88,47.0,n6,instance,name,1,DePaolo,0,3,1,2
28,28_5,"times,",113.67,124.08,128.75,135.25,1.25,5.0,t,instance,times,0,times,2,2,1,1
28,28_52,1997).,172.58,208.83,1491.5,277.42,1.83,52.0,d9,instance,date-entity,0,1997,0,2,1,1
28,28_6,twice,107.0,131.81,144.38,171.06,1.5,6.0,t2,instance,twice,0,twice,0,1,1,0
28,28_8,Jose,108.29,125.79,344.21,174.71,1.71,8.0,n2,instance,name,0,Jose,0,3,1,2
28,28_9,Ferrer,113.64,152.64,274.71,245.0,2.0,9.0,n2,instance,name,1,Ferrer,0,3,1,2
29,29_0,"Rosemary,",107.56,145.81,145.81,322.5,2.81,0.0,n1,instance,name,0,Rosemary,3,2,1,1
29,29_1,"Betty,",129.53,129.53,164.24,323.82,2.82,1.0,n2,instance,name,0,Betty,3,2,1,1
29,29_10,George,104.0,108.0,205.8,208.0,1.93,10.0,n4,instance,name,0,George,3,3,1,2
29,29_11,Clooney,111.31,117.25,242.0,236.06,2.19,11.0,n4,instance,name,1,Clooney,3,3,1,2
29,29_13,"son),",112.15,129.38,205.08,195.31,1.92,13.0,s,instance,son-01,0,son-01,0,3,0,3
29,29_14,all,163.0,163.0,163.0,163.0,1.0,14.0,a2,instance,all,0,all,2,1,1,0
29,29_16,entertainers.,105.69,192.56,1186.44,225.62,2.06,16.0,e,instance,entertainer,0,entertainer,1,2,1,1
29,29_2,and,111.53,111.53,191.73,184.73,1.53,2.0,a,instance,and,0,and,1,5,1,4
29,29_3,"brother,",147.71,174.53,280.35,464.53,3.71,3.0,b2,instance,brother,0,brother,3,2,1,1
29,29_4,"Nick,",107.4,107.4,182.4,241.87,2.13,4.0,n3,instance,name,0,Nick,3,2,1,1
29,29_9,"nephew,",132.79,162.64,170.07,245.21,1.93,9.0,n5,instance,nephew,0,nephew,3,2,1,1
30,30_1,1945,115.14,166.93,221.36,359.93,2.79,1.0,d,instance,date-entity,0,1945,1,2,1,1
30,30_10,radio,119.5,127.71,127.71,127.71,1.07,10.0,r,instance,radio,0,radio,3,1,1,0
30,30_11,station,98.31,124.19,216.38,164.19,1.56,11.0,s3,instance,station,0,station,2,4,1,3
30,30_12,WLW,153.12,171.25,343.38,289.62,1.88,12.0,n2,instance,name,0,WLW,3,2,1,1
30,30_3,Clooney,104.75,112.12,165.19,208.69,2.0,3.0,n,instance,name,0,Clooney,2,2,1,1
30,30_4,sisters,108.69,129.12,168.81,202.38,1.88,4.0,s,instance,sister-01,0,sister-01,0,2,0,2
30,30_7,spot,104.86,104.86,125.21,117.14,1.14,7.0,s2,instance,spot-01,0,spot-01,1,3,1,2
31,31_11,Ohio,96.27,121.13,206.67,251.53,2.27,11.0,n4,instance,name,0,Ohio,4,2,1,1
31,31_12,River,102.88,102.88,155.38,190.88,2.0,12.0,r,instance,river,0,river,3,3,2,1
31,31_14,"Cincinnati,",105.71,154.47,441.59,396.94,3.06,14.0,n5,instance,name,0,Cincinnati,0,2,1,1
31,31_15,Ohio,136.6,140.53,280.93,238.0,1.67,15.0,n4,instance,name,0,Ohio,4,2,1,1
31,31_17,Andrew,108.18,138.59,262.0,288.06,2.76,17.0,n7,instance,name,0,Andrew,4,4,1,3
31,31_18,Joseph,102.0,105.87,196.33,157.33,1.6,18.0,n7,instance,name,1,Joseph,4,4,1,3
31,31_19,Clooney,129.76,154.94,163.82,196.76,1.71,19.0,n,instance,name,1,Clooney,3,3,1,2
31,31_20,and,79.29,79.29,161.43,113.0,1.43,20.0,a,instance,and,0,and,2,3,1,2
31,31_21,Frances,126.35,161.76,244.35,214.12,1.88,21.0,n8,instance,name,0,Frances,4,4,1,3
31,31_22,Marie,130.29,146.64,181.0,211.79,1.71,22.0,n8,instance,name,1,Marie,4,4,1,3
31,31_23,"Guilfoyle,",140.75,171.06,654.44,256.81,1.81,23.0,n8,instance,name,2,Guilfoyle,4,4,1,3
31,31_34,Nicholas,87.93,135.53,199.67,206.67,2.13,34.0,n12,instance,name,0,Nicholas,0,3,1,2
31,31_35,Clooney,118.19,118.19,188.44,168.25,1.5,35.0,n,instance,name,1,Clooney,3,3,1,2
31,31_36,and,106.6,106.6,150.2,106.6,1.0,36.0,a,instance,and,0,and,2,3,1,2
31,31_37,Bridget,110.94,132.12,132.12,173.29,1.65,37.0,n13,instance,name,0,Bridget,0,3,1,2
31,31_38,"Byron,",97.14,97.14,143.64,159.0,1.64,38.0,n13,instance,name,1,Byron,0,3,1,2
31,31_4,"Maysville,",151.29,235.88,302.18,428.94,3.18,4.0,n2,instance,name,0,Maysville,3,2,1,1
31,31_42,"Ireland),",137.07,160.43,247.43,203.86,1.5,42.0,n11,instance,name,0,Ireland,0,2,1,1
31,31_46,"grandmother,",134.75,168.5,295.62,222.5,1.94,46.0,g,instance,grandmother-01,0,grandmother-01,0,2,0,2
31,31_47,Crescentia,123.57,182.21,185.79,263.79,2.07,47.0,n9,instance,name,0,Crescentia,0,3,1,2
31,31_48,"Koch,",120.8,131.6,208.6,180.33,1.53,48.0,n9,instance,name,1,Koch,0,3,1,2
31,31_5,"Kentucky,",117.53,117.53,157.0,196.82,1.76,5.0,n3,instance,name,0,Kentucky,4,2,1,1
31,31_8,miles,85.54,100.38,100.38,161.38,1.85,8.0,m2,instance,mile,0,mile,0,2,1,1
31,31_9,up,81.33,81.33,242.11,88.33,1.11,9.0,u,instance,up,0,up,0,1,1,0
32,32_1,"1958,",134.46,144.08,231.38,467.31,3.0,1.0,d,instance,date-entity,0,1958,1,2,1,1
32,32_11,MGM,111.62,188.19,328.88,274.5,2.0,11.0,n4,instance,name,0,MGM,5,3,1,2
32,32_12,Records,104.67,116.2,517.67,170.4,1.6,12.0,r,instance,record-01,0,record-01,3,5,1,4
32,32_13,and,83.33,83.33,83.33,83.33,1.0,13.0,a,instance,and,0,and,2,3,1,2
32,32_14,then,103.45,103.45,205.18,113.0,1.09,14.0,t,instance,then,0,then,4,1,1,0
32,32_15,some,109.2,120.4,125.33,132.67,1.33,15.0,s,instance,some,0,some,4,1,1,0
32,32_17,Coral,110.57,110.57,251.0,174.5,1.5,17.0,n5,instance,name,0,Coral,5,3,1,2
32,32_18,Records.,102.36,131.57,633.71,151.21,1.5,18.0,r,instance,record-01,0,record-01,3,5,1,4
32,32_2,Clooney,110.53,114.67,320.4,342.6,3.13,2.0,n,instance,name,0,Clooney,2,2,1,1
32,32_4,"Columbia,",103.93,173.73,241.33,279.53,2.53,4.0,n2,instance,name,0,Columbia,2,2,1,1
32,32_7,number,96.81,133.0,218.69,160.56,1.69,7.0,n3,instance,number,0,number,4,1,1,0
33,33_1,toward,109.21,115.07,187.79,239.43,2.29,1.0,t,instance,toward,0,toward,1,2,1,1
33,33_10,Victor,130.94,136.62,310.5,286.69,2.25,10.0,n,instance,name,1,Victor,2,4,1,3
33,33_11,"Records,",98.38,120.44,385.38,301.12,2.94,11.0,r,instance,record-01,0,record-01,0,5,1,4
33,33_15,until,118.38,136.5,212.0,217.88,1.94,15.0,u,instance,until,0,until,0,2,1,1
33,33_16,1963,126.4,226.47,366.27,485.0,3.47,16.0,d2,instance,date-entity,0,1963,0,2,1,1
33,33_23,1960,137.79,175.29,203.29,258.86,1.86,23.0,d3,instance,date-entity,0,1960,0,2,1,1
33,33_25,Reprise,133.62,193.44,672.75,324.75,2.38,25.0,n2,instance,name,0,Reprise,0,3,1,2
33,33_26,Records.,107.3,129.8,901.0,198.2,1.9,26.0,r,instance,record-01,0,record-01,0,5,1,4
33,33_3,end,121.92,126.42,126.42,222.17,2.17,3.0,e,instance,end-01,0,end-01,2,3,1,2
33,33_5,"1958,",150.75,204.69,322.25,429.5,3.19,5.0,d,instance,date-entity,0,1958,3,2,1,1
33,33_9,RCA,122.88,146.62,233.31,284.62,2.12,9.0,n,instance,name,0,RCA,2,4,1,3
34,34_1,1964,125.92,175.15,234.77,467.54,2.77,1.0,d,instance,date-entity,0,1964,1,2,1,1
34,34_10,year,121.0,130.83,130.83,141.0,1.25,10.0,y,instance,year,0,year,4,1,1,0
34,34_12,Dot,97.93,97.93,198.13,163.87,1.53,12.0,n2,instance,name,0,Dot,4,3,1,2
34,34_13,Records.,114.36,121.64,816.07,213.21,1.79,13.0,n2,instance,name,1,Records,4,3,1,2
34,34_2,she,104.58,115.33,186.42,158.75,1.5,2.0,s,instance,she,0,she,1,2,2,0
34,34_5,Reprise,156.41,193.24,212.35,217.94,1.59,5.0,n,instance,name,0,Reprise,2,2,1,1
34,34_6,"again,",106.46,114.38,121.38,123.31,1.15,6.0,a,instance,again,0,again,1,1,1,0
34,34_9,next,100.73,106.82,128.45,115.36,1.18,9.0,n3,instance,next,0,next,4,1,1,0
35,35_1,1966,144.12,278.5,284.88,363.31,1.88,1.0,d,instance,date-entity,0,1966,1,2,1,1
35,35_2,she,126.83,134.92,164.75,183.67,1.5,2.0,s,instance,she,0,she,1,1,1,0
35,35_5,United,128.81,179.12,211.5,235.12,1.88,5.0,n,instance,name,0,United,2,4,1,3
35,35_6,Artists,118.12,178.38,586.94,367.5,2.56,6.0,n,instance,name,1,Artists,2,4,1,3
35,35_7,Records.,95.57,116.29,656.43,134.43,1.43,7.0,n,instance,name,2,Records,2,4,1,3
36,36_1,1986,162.27,191.0,270.33,491.93,2.93,1.0,d2,instance,date-entity,0,1986,1,2,1,1
36,36_11,"""It's",120.4,132.4,287.4,138.4,1.2,11.0,n2,instance,name,0,It's,2,5,1,4
36,36_12,a,126.0,126.0,414.08,151.17,1.25,12.0,n2,instance,name,1,a,2,5,1,4
36,36_13,Hard,94.81,94.81,415.25,188.12,1.75,13.0,n2,instance,name,2,Hard,2,5,1,4
36,36_14,"Business"".",165.08,223.31,562.69,236.77,1.46,14.0,n2,instance,name,3,Business,2,5,1,4
36,36_2,she,111.8,111.8,191.4,156.13,1.33,2.0,s2,instance,she,0,she,1,1,1,0
36,36_4,a,108.5,108.5,182.33,122.67,1.17,4.0,n2,instance,name,1,a,2,5,1,4
36,36_5,duet,101.93,101.93,167.5,140.43,1.36,5.0,d,instance,duet,0,duet,1,1,1,0
36,36_7,Wild,119.87,137.8,145.87,174.6,1.53,7.0,n,instance,name,0,Wild,2,4,1,3
36,36_8,Man,102.4,146.67,233.53,195.13,1.93,8.0,n,instance,name,1,Man,2,4,1,3
36,36_9,Fischer,98.5,143.25,150.81,220.94,2.19,9.0,n,instance,name,2,Fischer,2,4,1,3
37,37_0,Michael,104.54,111.0,111.0,187.08,1.69,0.0,n,instance,name,0,Michael,2,3,1,2
37,37_1,McManus,126.24,164.24,249.82,402.88,2.88,1.0,n,instance,name,1,McManus,2,3,1,2
37,37_12,Ethics,121.88,121.88,280.88,194.75,1.75,12.0,n2,instance,name,0,Ethics,0,4,1,3
37,37_14,Religion.,120.08,140.69,865.08,173.77,1.54,14.0,n2,instance,name,2,Religion,0,4,1,3
37,37_5,1959),145.93,262.87,296.33,391.33,2.6,5.0,d,instance,date-entity,0,1959,0,4,1,3
37,37_9,columnist,126.94,144.88,144.88,182.12,1.56,9.0,c,instance,columnist-01,0,columnist-01,0,4,1,3
38,38_10,money,88.23,108.77,277.77,152.08,1.62,10.0,m,instance,money,0,money,2,1,1,0
38,38_13,George,105.0,129.57,313.71,164.93,1.71,13.0,n,instance,name,0,George,3,4,1,3
38,38_14,W.,112.75,112.75,112.75,152.5,1.38,14.0,n,instance,name,1,W.,3,4,1,3
38,38_15,Bush,79.67,88.44,97.11,102.44,1.22,15.0,n,instance,name,2,Bush,3,4,1,3
38,38_16,administration,111.27,139.8,155.4,160.07,1.47,16.0,a2,instance,administration,0,administration,2,3,2,1
38,38_18,promote,115.08,131.08,174.42,195.42,1.58,18.0,p2,instance,promote-02,0,promote-02,2,4,1,3
38,38_20,marriage,96.94,117.94,268.12,191.5,2.0,20.0,m2,instance,marriage,0,marriage,4,1,1,0
38,38_21,initiative,129.12,204.0,318.94,268.31,2.0,21.0,i,instance,initiative,0,initiative,4,1,1,0
38,38_22,"program,",113.91,127.64,135.91,164.73,1.55,22.0,p3,instance,program,0,program,3,4,1,3
38,38_27,disclose,110.67,134.93,307.8,191.4,1.87,27.0,d,instance,disclose-01,0,disclose-01,0,5,0,5
38,38_3,2005,153.19,228.88,254.88,378.12,2.94,3.0,d2,instance,date-entity,0,2005,1,4,1,3
39,39_0,Timothy,136.13,163.07,163.07,258.2,1.87,0.0,n,instance,name,0,Timothy,1,4,1,3
39,39_1,"Bush,",137.93,159.87,251.93,278.67,2.27,1.0,n,instance,name,1,Bush,1,4,1,3
39,39_2,Sr.,127.67,142.08,196.08,240.92,2.0,2.0,n,instance,name,2,Sr.,1,4,1,3
39,39_4,1728,111.92,129.17,209.5,359.17,2.92,4.0,d,instance,date-entity,0,1728,0,2,1,1
39,39_7,1815),132.69,150.12,837.0,315.81,2.38,7.0,d3,instance,date-entity,0,1815,0,2,1,1
39,39_9,soldier.,117.5,117.5,546.25,141.0,1.25,9.0,s,instance,soldier,0,soldier,1,1,1,0
40,40_10,and,84.33,84.33,84.33,84.33,1.0,10.0,a2,instance,and,0,and,2,3,1,2
